observed_at,handle,candidate,party,district,match_type,ad_id,prev_status,new_status,transition_label,new_statement,reach_upper,estimated_eur_mid,first_shown,last_shown,ad_url
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865884616881153,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-22,2026-05-23,https://library.tiktok.com/ads/detail/?ad_id=1865884616881153
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865872857702402,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-22,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865872857702402
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865872448829441,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,10000,28,2026-05-22,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865872448829441
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865872072270465,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,10000,28,2026-05-22,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865872072270465
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865883109164033,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-22,2026-05-23,https://library.tiktok.com/ads/detail/?ad_id=1865883109164033
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865872017205313,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-22,2026-05-23,https://library.tiktok.com/ads/detail/?ad_id=1865872017205313
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865886315364674,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-22,2026-05-23,https://library.tiktok.com/ads/detail/?ad_id=1865886315364674
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865818970448898,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-21,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865818970448898
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865798240421889,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-21,2026-05-22,https://library.tiktok.com/ads/detail/?ad_id=1865798240421889
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865818785422593,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-21,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865818785422593
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865819239136257,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-21,2026-05-24,https://library.tiktok.com/ads/detail/?ad_id=1865819239136257
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865714498665474,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,2,2026-05-20,2026-05-21,https://library.tiktok.com/ads/detail/?ad_id=1865714498665474
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865712425525249,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,2,2026-05-20,2026-05-21,https://library.tiktok.com/ads/detail/?ad_id=1865712425525249
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865555074563457,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-19,2026-05-19,https://library.tiktok.com/ads/detail/?ad_id=1865555074563457
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865609724057042,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-19,2026-05-20,https://library.tiktok.com/ads/detail/?ad_id=1865609724057042
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1865708077242689,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,2,2026-05-20,2026-05-22,https://library.tiktok.com/ads/detail/?ad_id=1865708077242689
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1865619790330881,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,28,2026-05-19,2026-05-22,https://library.tiktok.com/ads/detail/?ad_id=1865619790330881
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864690889046562,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-09,2026-05-11,https://library.tiktok.com/ads/detail/?ad_id=1864690889046562
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864689858046529,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-09,2026-05-12,https://library.tiktok.com/ads/detail/?ad_id=1864689858046529
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864896523381825,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,200000,750,2026-05-11,2026-05-16,https://library.tiktok.com/ads/detail/?ad_id=1864896523381825
2026-06-03 08:58:17,deme2023,Χατζησταύρου Δήμητρα,ΑΜΔΗ,Λεμεσός,manual_resume,1864180791534626,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-03,2026-05-04,https://library.tiktok.com/ads/detail/?ad_id=1864180791534626
2026-06-03 08:58:17,mariapastella1,Παστέλλα Μαρία,ΕΛΑΜ,Λεμεσός,manual_resume,1865293878799633,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-15,2026-05-16,https://library.tiktok.com/ads/detail/?ad_id=1865293878799633
2026-06-03 08:58:17,andreas_papacharalambous,Παπαχαραλάμπους Ανδρέας,ΕΛΑΜ,Λευκωσία,manual_resume,1864325912814610,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-05,2026-05-06,https://library.tiktok.com/ads/detail/?ad_id=1864325912814610
2026-06-03 08:58:17,steliosmohicanstylianou,Στυλιανού Στέλιος,ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ,Πάφος,manual_resume,1861916254490114,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,200000,750,2026-04-08,2026-04-19,https://library.tiktok.com/ads/detail/?ad_id=1861916254490114
2026-06-03 08:58:17,mariapastella1,Παστέλλα Μαρία,ΕΛΑΜ,Λεμεσός,manual_resume,1861722743173121,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-06,2026-04-07,https://library.tiktok.com/ads/detail/?ad_id=1861722743173121
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1863180891990017,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-22,2026-04-23,https://library.tiktok.com/ads/detail/?ad_id=1863180891990017
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865369184584129,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-16,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865369184584129
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1864877878279169,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-11,2026-05-12,https://library.tiktok.com/ads/detail/?ad_id=1864877878279169
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1863734987153473,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-28,2026-04-30,https://library.tiktok.com/ads/detail/?ad_id=1863734987153473
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1864979017545282,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-12,2026-05-13,https://library.tiktok.com/ads/detail/?ad_id=1864979017545282
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1864353403323394,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-05,2026-05-06,https://library.tiktok.com/ads/detail/?ad_id=1864353403323394
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865250621700097,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-15,2026-05-16,https://library.tiktok.com/ads/detail/?ad_id=1865250621700097
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865063469488129,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-13,2026-05-14,https://library.tiktok.com/ads/detail/?ad_id=1865063469488129
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1864879068282306,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-11,2026-05-12,https://library.tiktok.com/ads/detail/?ad_id=1864879068282306
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865342519975953,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,200000,750,2026-05-16,2026-05-18,https://library.tiktok.com/ads/detail/?ad_id=1865342519975953
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1864637576286530,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,200000,750,2026-05-08,2026-05-09,https://library.tiktok.com/ads/detail/?ad_id=1864637576286530
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1863901835247010,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,200000,750,2026-04-30,2026-05-02,https://library.tiktok.com/ads/detail/?ad_id=1863901835247010
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1865187618040834,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-14,2026-05-15,https://library.tiktok.com/ads/detail/?ad_id=1865187618040834
2026-06-03 08:58:17,adiafthoroi,,,,political_movement,1863793184463873,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-29,2026-04-30,https://library.tiktok.com/ads/detail/?ad_id=1863793184463873
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864295594370241,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-04,2026-05-06,https://library.tiktok.com/ads/detail/?ad_id=1864295594370241
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864101224901906,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-02,2026-05-07,https://library.tiktok.com/ads/detail/?ad_id=1864101224901906
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1865260734357506,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,28,2026-05-19,2026-05-19,https://library.tiktok.com/ads/detail/?ad_id=1865260734357506
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1862657527615617,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-16,2026-04-20,https://library.tiktok.com/ads/detail/?ad_id=1862657527615617
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1865146951676930,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-14,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865146951676930
2026-06-03 08:58:17,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864901345231874,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-11,2026-05-15,https://library.tiktok.com/ads/detail/?ad_id=1864901345231874
