observed_at,handle,candidate,party,district,match_type,ad_id,prev_status,new_status,transition_label,new_statement,reach_upper,estimated_eur_mid,first_shown,last_shown,ad_url
2026-05-28 08:05:02,maria.loizou85,Λοΐζου Μαρία,ΑΜΔΗ,Λεμεσός,manual_resume,1865507945070594,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,1000,2,2026-05-18,2026-05-19,https://library.tiktok.com/ads/detail/?ad_id=1865507945070594
2026-05-28 08:05:02,maria.loizou85,Λοΐζου Μαρία,ΑΜΔΗ,Λεμεσός,manual_resume,1865595999672321,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,10000,28,2026-05-19,2026-05-20,https://library.tiktok.com/ads/detail/?ad_id=1865595999672321
2026-05-28 08:05:02,maria.loizou85,Λοΐζου Μαρία,ΑΜΔΗ,Λεμεσός,manual_resume,1865436734530706,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,10000,28,2026-05-17,2026-05-18,https://library.tiktok.com/ads/detail/?ad_id=1865436734530706
2026-05-28 08:05:02,mariapastella1,Παστέλλα Μαρία,ΕΛΑΜ,Λεμεσός,manual_resume,1865293878799633,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-15,2026-05-16,https://library.tiktok.com/ads/detail/?ad_id=1865293878799633
2026-05-28 08:05:02,loizos_chrysanthou,Χρυσάνθου Λοΐζος,ΑΜΔΗ,Λευκωσία,manual_resume,1865317552875010,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-16,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865317552875010
2026-05-28 08:05:02,adiafthoroi,,,,political_movement,1863180891990017,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-22,2026-04-23,https://library.tiktok.com/ads/detail/?ad_id=1863180891990017
2026-05-28 08:05:02,adiafthoroi,,,,political_movement,1865369184584129,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-16,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865369184584129
2026-05-28 08:05:02,adiafthoroi,,,,political_movement,1864877878279169,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-11,2026-05-12,https://library.tiktok.com/ads/detail/?ad_id=1864877878279169
2026-05-28 08:05:02,adiafthoroi,,,,political_movement,1863734987153473,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-28,2026-04-30,https://library.tiktok.com/ads/detail/?ad_id=1863734987153473
2026-05-28 08:05:02,maria.loizou85,Λοΐζου Μαρία,ΑΜΔΗ,Λεμεσός,manual_resume,1865264145828865,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,10000,28,2026-05-15,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865264145828865
2026-05-28 08:05:02,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864295594370241,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-04,2026-05-06,https://library.tiktok.com/ads/detail/?ad_id=1864295594370241
2026-05-28 08:05:02,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1862657527615617,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-04-16,2026-04-20,https://library.tiktok.com/ads/detail/?ad_id=1862657527615617
2026-05-28 08:05:02,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1865146951676930,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-14,2026-05-17,https://library.tiktok.com/ads/detail/?ad_id=1865146951676930
2026-05-28 08:05:02,almalimassol,,ΑΛΜΑ,Λεμεσός,party_account,1864901345231874,active,inactive,REMOVED BY TIKTOK,No longer returned by API — deactivated or removed,100000,275,2026-05-11,2026-05-15,https://library.tiktok.com/ads/detail/?ad_id=1864901345231874
