observed_at,handle,candidate,party,district,match_type,ad_id,prev_status,new_status,transition_label,new_statement,reach_upper,estimated_eur_mid,first_shown,last_shown,ad_url
2026-05-20 03:40:20,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1850779571124226,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,10000,28,2025-12-06,2025-12-08,https://library.tiktok.com/ads/detail/?ad_id=1850779571124226
2026-05-20 03:40:17,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1850954632976385,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,10000,28,2025-12-08,2025-12-10,https://library.tiktok.com/ads/detail/?ad_id=1850954632976385
2026-05-20 03:40:14,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1852010472434690,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,10000,28,2025-12-20,2025-12-22,https://library.tiktok.com/ads/detail/?ad_id=1852010472434690
2026-05-20 03:40:11,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1860715635170818,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-03-26,2026-03-29,https://library.tiktok.com/ads/detail/?ad_id=1860715635170818
2026-05-20 03:40:08,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1853138836236354,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-01-01,2026-01-02,https://library.tiktok.com/ads/detail/?ad_id=1853138836236354
2026-05-20 03:40:05,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1851869521677762,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2025-12-18,2025-12-19,https://library.tiktok.com/ads/detail/?ad_id=1851869521677762
2026-05-20 03:40:02,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1862194979320834,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-11,2026-04-13,https://library.tiktok.com/ads/detail/?ad_id=1862194979320834
2026-05-20 03:39:59,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1863450226325505,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-25,2026-04-27,https://library.tiktok.com/ads/detail/?ad_id=1863450226325505
2026-05-20 03:39:56,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1861655307529217,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-05,2026-04-08,https://library.tiktok.com/ads/detail/?ad_id=1861655307529217
2026-05-20 03:39:54,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1863149161027649,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-22,2026-04-24,https://library.tiktok.com/ads/detail/?ad_id=1863149161027649
2026-05-20 03:39:51,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1862654115233794,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-16,2026-04-18,https://library.tiktok.com/ads/detail/?ad_id=1862654115233794
2026-05-20 03:39:48,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1862475403249985,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-14,2026-04-16,https://library.tiktok.com/ads/detail/?ad_id=1862475403249985
2026-05-20 03:39:45,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1852137946293249,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2025-12-21,2025-12-22,https://library.tiktok.com/ads/detail/?ad_id=1852137946293249
2026-05-20 03:39:42,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1861968714641425,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-09,2026-04-12,https://library.tiktok.com/ads/detail/?ad_id=1861968714641425
2026-05-20 03:39:39,charalampos.pazaros_,Παζάρος Χαράλαμπος,ΔΗΣΥ,Πάφος,manual_resume,1861982697389057,active,inactive,stopped running,Removed from TikTok due to a violation of TikTok's terms,100000,275,2026-04-09,2026-04-12,https://library.tiktok.com/ads/detail/?ad_id=1861982697389057
